Date,AEM.TO,AGU.TO,ARX.TO,BMO.TO,BNS.TO,ABX.TO,BCE.TO,BB.TO,BBD-B.TO,BAM-A.TO,CCO.TO,CM.TO,CNR.TO,CNQ.TO,COS.TO,CP.TO,CTC-A.TO,CCT.TO,CVE.TO,GIB-A.TO,CPG.TO,ELD.TO,ENB.TO,ECA.TO,ERF.TO,FM.TO,FTS.TO,WN.TO,GIL.TO,G.TO,HSE.TO,IMO.TO,K.TO,L.TO,MG.TO,MFC.TO,MRU.TO,NA.TO,PPL.TO,PWT.TO,POT.TO,POW.TO,RCI-B.TO,RY.TO,SAP.TO,SJR-B.TO,SLW.TO,SNC.TO,SLF.TO,SU.TO,TLM.TO,TCK-B.TO,T.TO,TRI.TO,THI.TO,TD.TO,TA.TO,TRP.TO,VRX.TO,YRI.TO
2014-01-16,-0.010946664364496872,0.004074539798564203,0.00853912743895835,0.007303567376356845,-0.0017957722563162193,0.007139245009470496,-0.002482791028227904,0.0010678057608299873,-0.08042156731057437,-0.0004901960882470746,0.028194947541622994,-0.0002345765903317698,-0.018336560368279464,0.0,0.006379606964038942,-0.004485828027944727,0.004356853364894775,0.011167164104088023,-0.001053555848110399,0.020437838834541644,0.00027431079584960827,0.033752286804891396,0.0077305741148552265,0.012179128568022612,0.016260520871780315,0.045150960776892735,-0.002405912829206436,0.0,0.0037523496185505323,0.003791873091941511,-0.0012480500839964215,0.0063940246503908504,0.0,-0.002071585503187645,0.018675989463719844,-0.0023413731136399107,-0.0038101090061113396,0.0018912535188086999,0.006361520554674094,0.004524894598289642,-0.010061267742368152,0.008238636153024448,-0.001975634491790057,0.004121896016986426,0.0146508263017191,-0.0012785000676074354,0.010230268250814856,0.002258032366584839,0.005363381052043703,0.004932868320024486,0.004210532536343514,0.042543588649358366,0.00778430397250407,0.0022787704505873307,0.0008468118043500894,0.0021190938211765875,0.030429063850287985,0.004084709538358489,0.028306007086739804,0.006024114603381037
2014-01-17,0.03467820047531811,-0.00996719105678956,-0.004817500515963413,0.005370504235493456,0.003913899321136505,0.033969300058214635,0.0009035464811684157,0.06306999407304215,-0.01488861249375062,0.004647189481286507,-0.004221196643624303,0.001875073794429305,-0.0010382420036298967,-0.004852300087096584,0.004758137446417177,0.0025833450213958997,-0.005084844661150001,-0.012641003722388522,-0.0010546669987978596,-0.0047880671674138675,0.000548395955613401,0.050643732818755005,0.0026367846523034366,0.006818804285721125,0.013950109977322711,-0.003976148379639444,0.0003440564286476544,0.005655542066689279,0.007969520773210448,0.04240190644107411,0.000624219745612109,0.0008787346786887085,0.0550237014962327,0.00505631966712361,0.016546834891221884,0.0,-0.0015281176567771837,0.006591360963752013,0.013419344192675098,0.004504512121104476,-0.015423054271113568,-0.0009850600041327873,-0.0006594131462152042,0.007026818548462543,0.01637463487179014,0.002555367659689889,0.026366875840742487,-0.036542326610037534,0.0005347593710323117,-0.00410903194224721,0.015840264509217494,0.005147070186656499,-0.0033287131984272023,0.005297023357869968,0.0015224565234550624,0.0029592074014779257,-0.00513009553102961,0.005989322716845713,0.00908403952520942,0.03540192705091583
2014-01-20,0.019508282395419574,0.01194876309130688,0.007770621894313212,0.0026022856957981233,0.0158246480032167,0.04513488103305763,0.009661910911736626,0.07896304380680119,0.0,0.0072939783625534105,0.03573292501278402,0.004788889605323199,0.008962486742433384,-0.002291607992259692,0.00630916919326463,0.0025154159095874817,-0.0014575744381692957,0.01209470488334441,0.005612080671312025,-0.009075501882867432,0.007646132281355911,0.017675511158722124,-0.008152518437605671,0.010400509768078159,0.016285347190990063,0.00843049872902002,0.011968000602506912,0.0037101046843357466,0.0011815344441474807,0.016390532833063798,0.0052901943821490605,0.006566011770890778,0.013295542481244427,0.000687521512128253,-0.011000745589878846,0.0060762047192932656,0.0006115273084628114,0.009341497169113033,-0.002724055075927545,0.006718950248744804,0.0002775079801353719,0.009807205116964646,0.007448008143014384,0.01390722110407161,0.0,-0.002981897843166159,0.023271105251029045,0.013938979645170768,0.002402884616310441,0.00410903194224721,0.021277398447284934,0.015284140325373397,0.004988923873067375,0.012251684691142906,0.008416141244003583,0.006731199163656054,0.0073206769108487,-0.0042744241186496446,0.01148494986689741,0.025752496102414923
2014-01-21,-0.004918546651128786,-0.012850702321664187,0.0025768466311109073,-0.0017341044807981376,-0.0020848375765796234,-0.021832855830213216,-0.006956159542832907,0.007380107297622729,-0.03822121282019775,-0.012431604342145075,0.013782139514596281,-0.0018661073761538916,-0.003954273183103041,0.0031496089028961727,-0.0020986366569211157,-0.0050371750957056705,-0.006900184199557735,-0.017270317175929417,-0.006667861167060085,-0.013192046777585453,0.00677784891057831,-0.01630470902494352,0.005295687574710328,0.004645169642939262,-0.0065839690863520595,0.020528580141128572,-0.007848530307267954,-0.009881376520063156,-0.000843810698958336,0.0007927071362385796,-0.004354594750514362,0.00043620502327401667,-0.0075757938084575205,-0.012448293526567955,0.005621269508481852,-0.0060762047192932656,-0.015711968322848158,-0.0062959284568151475,0.0,-0.021433420602747333,-0.013408022094433036,-0.001953761611394267,-0.006349227678658753,0.001581255270898474,0.0,0.008919150229129702,-0.009732436918231002,0.002304389832972653,-0.0026702285558788397,-0.001094092012858816,-0.010582109330536937,-0.034163101922842554,-0.004155706216196542,-0.0019900504080099246,-0.0070647896870044136,0.0014664295075750289,0.003640338930974263,0.0014981276210219718,-0.020302589124131742,-0.007561472700576832
2014-01-22,-0.033211072296236654,-0.0030123529155208217,0.0018365478073016916,0.004185616271703552,-0.0022500813093335736,-0.01352677629820187,0.000675295467418735,0.0946415070946891,-0.010443959161083205,0.013400127420275965,-0.009708814126960785,0.0033797596416338394,0.009088633255686318,0.010804768178986901,0.006804527694333817,0.010658600139684893,0.0034560436557207197,0.014716969080692532,0.005617992304223218,0.0011540682181063744,-0.004061194156387504,-0.009635311983672068,0.011161074388799985,0.024416268867268,0.013626251711765125,-0.006796142662834459,-0.006185586732710746,-0.00841810319869385,-0.005417314755277403,-0.009554212804811613,0.010542733309216512,0.006520344770085895,-0.023077947282544864,-0.006749705597506317,0.02279479708998977,0.013966707481708251,-0.0018648024052039247,0.0011689072049820837,0.004354933393373006,-0.09314604660590842,-0.0016887141643340264,0.002929212834895001,0.001097574470847018,0.002725383599017306,0.0027032262068615864,0.00632246573948736,-0.011475535766861,-0.011787128682041459,0.0066622498254163,0.013050756195490898,0.02823906885870686,-0.024589852548990265,-0.004730772702180808,-0.005242803171189969,-0.002027712759651301,0.0033437857696694273,0.00145243308031473,0.007457156108082508,0.016379733488697923,-0.015296665375473584
2014-01-23,0.06982081790879757,-0.014995215118489114,-0.0022042624648737075,-0.004040992654414488,-0.005971130466284613,0.02923764455980926,0.0006748397511757709,-0.03142509117082559,0.0026212334798740855,0.009394263957415827,-0.021364822497696778,-0.006419631034334294,0.004768401405740086,0.0011305823702860707,-0.004705891037412702,-0.00715446229041472,0.00594154038504513,0.016481401775168436,-0.004914014802428923,-0.0017316021642779234,-0.0008142217847031397,0.008264509849893464,-0.00043535046399378885,0.010497472054113999,-0.011088823301348416,-0.020172885799303764,-0.002070394114308538,-0.007571837742546883,-0.008866213238150067,0.040757992472167714,-0.00618813855870215,-0.005866393793101832,0.019268418865877157,-0.0035091859616280807,-0.002587859215580579,-0.018665964249802602,-0.0029597342269713778,-0.013644060167576466,0.0016282228834612056,-0.0408741443990186,-0.010761927714454167,-0.011111225425070703,-0.0037366787076784647,-0.015155085467661422,0.0015414261240840332,-0.005899722127188589,0.019188178017420565,-0.0074381386392681215,-0.007464710748509962,-0.005145576688377673,-0.008789509242848936,-0.010781775603288413,0.0005577244985617291,-0.007789962750496482,-0.006107925334270625,-0.00418148215373515,-0.0007259528449488073,0.0036020803858929362,-0.01898016835966576,0.009587801155153564
2014-01-24,0.0076946221610425525,-0.024177228886009594,0.004037443546534902,-0.010028425008727915,-0.0182951852300004,-0.01763209843950131,-0.01540932370929804,-0.057716860357825084,-0.015831465216680662,-0.014976125313535427,-0.012957339068517815,-0.007286434870032998,-0.030007424773998537,-0.019683990266033735,0.002094241603114888,-0.044998649791768486,-0.010657294473987555,-0.015203912779458761,-0.011679481552802518,0.00748204929271612,-0.011194656157512028,0.0013708021337786036,-0.012708321776556453,-0.011503002556132902,-0.012238806515054712,-0.021603452580504445,0.006884708777497028,-0.006837633477604577,-0.024619828803142063,-0.003462207728470723,-0.015955289198572142,-0.011396134730869978,-0.017324783657306053,-0.011549922149280079,-0.020101179321087237,-0.04430190012287172,-0.018580285736546465,-0.013352606587348603,-0.0068018218976697575,0.030811166400397827,-0.037718425296481506,-0.022263753943988718,-0.007293655938283905,-0.013028069798981967,-0.012008666487166586,-0.005509655810969516,-0.024561201896384333,-0.01981969228820235,-0.04040953833787686,-0.023627472749441658,-0.030144848732605922,-0.01994200983177352,-0.01432005377474832,-0.023482447053411182,-0.01941808585710092,-0.0073599322871653605,-0.0036376904428241374,-0.011701016385508023,-0.022210384079542678,-0.009587801155153564
2014-01-27,-0.018447413937304535,-0.005768540827018498,-0.01253241614680789,-0.021557013711073658,-0.021832381204758278,-0.021380795024950494,-0.001599817504969181,-0.009182800982335149,0.010582109330536937,-0.011996716287631326,0.021228684819194932,-0.01689108791943461,0.00035007877129888954,-0.002885172226442023,-0.023281474822558934,0.003908131956321448,-0.010984478845299073,0.004004373752731993,-0.010377620419560696,-0.02290951289096732,-0.021649471696853162,-0.04625912338191296,0.0015423601162667389,-0.011636862913157575,-0.01655495646191607,0.0010152285135944794,-0.0037807228399060477,-0.003966160672404406,-0.0010537408772712809,-0.025762548930023943,-0.011098893068048898,-0.0022065322280049315,-0.027560799578871364,-0.0038004796337740565,-0.004239090705767445,-0.014381601705218738,-0.016020848908605778,-0.014994234970311826,-0.00027303754435870076,-0.00506971935025069,0.01117330059812538,-0.014895332946440298,-0.002887928253946015,-0.01589103017306659,0.0054411327400814,-0.0008503401872927974,-0.024754777804810058,0.002607563407080793,-0.016575741220264728,-0.01625596335016022,-0.010810916104215362,0.010216198874720916,0.007606741848301901,-0.000516662372640031,-0.006790310760324658,-0.01124919004620839,-0.005115100666770456,0.002137666483115641,-0.006162714656444024,-0.02833604337222484
2014-01-28,0.016676979718591056,0.0024163482892181065,0.003332719248384297,0.0010442307206801615,0.0030282661096219243,0.017044483725170867,-0.0027485129533491026,0.030883471715453137,0.028536307264934502,0.011022769290749856,-0.008686714396316741,0.005025737513832063,-0.0029795833103234415,0.025953260476716533,0.0005351886667752659,0.004147662520082029,0.006984894521951723,0.0019961897564115816,0.005381178904516837,0.03289390620333421,0.0106057371452013,0.014245255136048796,-0.0022041005176069994,0.014148795909433076,0.026256334566554074,0.026040530015025265,-0.006910877539846982,0.0025137275920901203,0.015344677714653976,0.02653296499278346,0.006040393505015285,0.0006624710411209378,0.019763489118839628,0.0021395467569815807,0.0059297081836744425,0.014873848823206526,0.043144875936395266,-0.0039062549670649815,0.009782686712614286,0.008855212829732562,0.004085211400769673,0.006798122713821186,-0.0031194321195777697,0.0022429915945814116,0.00038752180295054117,-0.004262581049158776,0.025997271234483588,-0.0006512536863199081,0.01685433155498206,0.010959783723201166,-0.005870037819795559,0.031174354364535972,0.016423472837522546,0.004383144828395746,0.0064432090560408994,0.0014930151008436532,0.0043859719432544075,-0.0034224632337260807,0.016620503840166556,0.015732871218899547
2014-01-29,0.03539679079899338,-0.007160940457154652,-0.007048814197399,-0.00463275131801133,-0.008604017650505114,0.04068678499357237,0.01049519101920815,-0.005381178904516837,-0.012870190520535063,-0.011515501500768188,-0.0049979279380565345,-0.0032279303537503523,0.005077486177665236,-0.008481815055909614,-0.002142475377647113,0.04238979188293701,-0.010922116953125283,-0.016819409292960774,-0.0032252312494485125,-0.051248477129910874,-0.005009751641080307,0.04561952030164296,-0.00508794372681276,-0.008060497042178039,0.005068434570458802,-0.001484046772494807,-0.0038214394255500217,0.002243781050918159,0.0,0.037412260369449335,-0.0038107381777461313,0.0008826125903946824,0.021297997678934255,0.0035557700140742554,-0.01649938967336162,-0.017875351826963204,-0.03927639915847525,-0.015779420103965602,-0.014161456708461806,-0.0037854934794818718,-0.0043776518181197766,-0.010556883332622391,-0.008741510331770286,-0.011114563200426808,-0.008560363558824946,-0.007718734720501441,0.01029451133825443,-0.0067545741066807885,-0.013743029370421045,-0.007574731125576939,-0.022109744172117196,0.0003788596370379871,-0.004149957539819393,-0.00283395784156637,-0.016451193562763144,-0.007272759329080003,0.0007291287235160482,-0.02122210438654415,0.002765880266995424,0.031687720845736234
2014-01-30,-0.03185905126019639,0.0004226542750993545,0.022456309012090614,-0.0011990409110413935,0.00725925362199753,-0.017774088120857456,0.0074618774717469805,-0.01631949182860115,0.015424470325631656,0.026266101435157285,0.006658368336155629,-0.0017978071600817103,0.021595380130175812,0.0011350739016640077,0.006946327690292353,0.035730932026104334,-0.0016005978981370461,0.020799874110676075,0.00928909859080429,0.013060440914312021,0.00556484463340734,-0.04138521616285451,0.005529152646390312,0.0005056890120407331,0.006048405535880708,-0.001982161203991417,0.014513039805303052,0.004866189651172803,0.028488067240265202,-0.02592668234665796,0.010444785569458936,-0.005972808376826233,-0.015444322427473622,0.002835540652242674,0.008549800932639684,0.017875351826963204,0.019278857276034067,0.006193504252586024,0.015512625675004443,0.0225009492908379,-0.019492643173072643,0.006483557944986451,0.007625064977442975,0.013650553222196216,0.012427344402321072,0.003437906265347568,-0.015273774737861512,0.0008741259297853077,0.015968962398575037,0.001688239005367631,-0.0008602151068077823,-0.019507216388824133,0.03272721857571925,0.009245058144051299,0.008609382880138128,0.007485865350131515,0.010152371464017929,0.009800797170427256,0.028163391684632444,-0.009496747537257377
2014-01-31,0.012575103565602763,-0.006890364887642164,0.01445634138667451,-0.01907703577235509,-0.011333962146020227,0.00047180939775914865,0.002025431096382757,-0.036299937071759825,0.0,0.005983026104154021,-0.03761271592333415,-0.00264264418056559,0.004433840824414226,0.013241495065594577,-0.0032000027306708922,-0.012742800965009238,-0.0022451498178455154,-0.021722128164793464,-0.0021359922681494226,0.007638109989653419,-0.005006964563150529,-0.005649732542119201,0.0033028765025298057,-0.0030379770200767986,-0.013660723442077138,-0.01801850550267803,0.009899381064174317,-0.001969926436504288,-0.009632520613472195,0.03147505981312548,0.003771217543079075,0.0006654098060758784,-0.005853675251460633,-0.0037825104199784576,-0.00790602408637131,-0.015373474114638963,0.0007887057747755222,-0.010427105396016323,-0.00027008778016979207,0.0,0.0008943211208682911,-0.008882873577577222,0.004235877473905081,-0.011387596836707203,-0.0034796091555220343,0.0,-0.005422328196773574,-0.010319555845373696,-0.00613327821707399,0.002527026474630212,-0.006908490343811913,-0.015178341599066059,0.0058855172566536496,-0.009503089367260742,-0.008609382880138128,-0.00877480215586246,0.01432689262076181,0.012278021768409086,-0.010203834294999936,-0.023167059281534286
2014-02-03,0.015571248870430487,-0.012092822200822972,-0.019565841553880414,-0.006440752214601275,-0.008371108933312499,-0.001888574687868072,-0.014949315775006244,-0.04557259727885299,-0.015424470325631656,-0.016843516586253937,-0.05442617170307562,-0.008819145049199228,-0.01508686253364555,-0.010126668817929119,-0.008045095684831693,-0.03274011732803839,-0.0018212014246898889,-0.027501499383771222,-0.021250574567132308,-0.024290293765567572,-0.022561588683898126,-0.011396134730869312,-0.009941537750477902,-0.021010252734066093,-0.023190938833077546,-0.013218291085852929,-0.003061747586570185,-0.017237233997385637,-0.026498453381099907,-0.011127711262706175,-0.01804131858370006,-0.0022197567383130945,-0.009832920916238885,-0.014793875152956826,-0.026850898396960865,-0.04654381354305759,-0.012694553211941795,-0.002999252435769595,-0.010863767898987131,-0.019975695423643636,0.001786246381464185,-0.02185689784247824,-0.01682597183397716,-0.006197586158920743,-0.01090353481410311,-0.006455800342870965,-0.010933666532291664,-0.011319619258107316,-0.03587062626799886,-0.02642574567901157,-0.02367493302826862,-0.019002947125615233,-0.012615923602468992,-0.018492518122166235,-0.02212400674981474,-0.005604670847170645,-0.025208392808295788,-0.0030017175197305512,-0.020185152643147575,-0.016740912880890857
